rowid_obs;Id;IsOkStation;IsOkMetadata;SufiDay;SufiMon;Z-score;Corr;Level
345;20200517z34beoradye6in5tyyb96sprnc;True;True;True;True;False;True;M1
346;20200517w1zb55ranhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
347;20200517uur6wbwanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
348;20200517hgqya6hanae6in5tyyb96sciue;True;True;True;True;True;True;M4
349;20200517czht8bhadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
350;20200517kseibycanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
351;2020051764h941wadre6in5tyyb96sciue;True;True;True;True;True;True;M4
352;20200517dj4zfawanae6in5tyyb96sciue;True;True;True;True;True;True;M4
353;20200517g46h6gradre6in5tyyb96sciue;True;True;True;True;True;True;M4
354;202005178iejn6wanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
355;202005179xthzecanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
356;20200517s69f6icadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
357;20200517x47hsjhanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
358;202005179p8ernhadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
359;202005178a9u7pwadye6in5tyyb96sciue;True;True;True;True;True;True;M4
360;20200517zunkgfhanae6in5tyyb96sciue;True;True;True;True;True;True;M4
361;2020051715ju7uhanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
362;20200517e49yy6canhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
363;20200517outcx7canoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
364;20200517h8ifqjwanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
365;20200517sj1m6yradye6in5tyyb96sprnc;True;True;True;True;True;True;M4
366;202005179ub3imhadre6in5tyyb96sciue;True;True;True;True;True;True;M4
367;202005177ht831ranae6in5tyyb96sprnc;True;True;True;True;True;True;M4
368;20200517qt64npradye6in5tyyb96sciue;True;True;True;True;True;True;M4
369;20200517g4syx7radre6in5tyyb96sprnc;True;True;True;True;True;True;M4
370;20200517wcxgwpranoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
371;20200517dbddrhcanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
372;20200517tmtdrpranoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
373;20200517gbrxhtwanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
374;20200517s37qauradre6in5tyyb96sciue;True;True;True;True;True;True;M4
375;20200517qm8xbuwanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
376;202005178bcmnrwadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
377;20200517s485uccanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
378;202005176wxopwcadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
379;202005177fgfsnradye6in5tyyb96sciue;True;True;True;True;True;True;M4
380;20200517ks7y3jwanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
381;20200517x47hi7wanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
382;20200517bopp3cwanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
383;20200517ame5rihanae6in5tyyb96sciue;True;True;True;True;True;True;M4
384;20200517gddatthadye6in5tyyb96sciue;True;True;True;True;True;True;M4
385;20200517idi9yncanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
386;20200517us6g1dradre6in5tyyb96sciue;True;True;True;True;True;True;M4
387;202005171dp8ighanoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
388;2020051777mup8hanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
389;202005171kmk73ranae6in5tyyb96sciue;True;True;False;False;False;True;M1
390;20200517wtabekranae6in5tyyb96sprnc;True;True;True;True;True;True;M4
391;202005173kn9aewadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
392;20200517iqgzhahadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
393;20200517qk4nnycanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
394;20200517bo9gddhanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
395;20200517h9wfxghanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
396;20200517kup85qcadre6in5tyyb96sciue;True;True;True;True;False;True;M1
397;20200517qtzsj6hanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
398;202005171jzk7wwanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
399;20200517zbqwq8radye6in5tyyb96sprnc;True;True;True;True;False;True;M1
400;20200517h8ifq1hanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
401;20200517mpb74mhadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
402;20200517fcpge4hanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
403;202005171dp8ikhanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
404;20200517jundwqhanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
405;20200517e5yywzcanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
406;20200517xdcbwccanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
407;20200517hco7bfranwe6in5tyyb96sciue;True;True;True;True;False;True;M1
408;20200517itmjupcadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
409;202005176q4q6zcanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
410;2020051776xcotcadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
411;2020051799i5m4hanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
412;20200517o5e1i8hadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
413;20200517dxcj7dwanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
414;202005174i1ptmranhe6in5tyyb96sciue;True;True;True;True;False;True;M1
415;202005178wiqu1hadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
416;20200517shwez4canwe6in5tyyb96sciue;True;True;True;True;False;True;M1
417;20200517c6wh7ucanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
418;20200517wtabe1canae6in5tyyb96sprnc;True;True;True;True;False;True;M1
419;20200517mpb74fradre6in5tyyb96sprnc;True;True;True;True;False;True;M1
420;20200517uuw7ticanoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
421;202005174n6kr6cadye6in5tyyb96sciue;True;True;True;True;False;True;M1
422;20200517kpzuu5radye6in5tyyb96sciue;True;True;True;True;False;True;M1
423;20200517uafbsacanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
424;202005177ht83iranae6in5tyyb96sprnc;True;True;True;True;False;True;M1
425;202005178f5dechanae6in5tyyb96sciue;True;True;True;True;False;True;M1
426;20200517yfjpejhadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
427;20200517s37qaiwadre6in5tyyb96sciue;True;True;True;True;False;True;M1
428;202005173zc33yhanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
429;20200517ok3w3tranwe6in5tyyb96sciue;True;True;True;True;False;True;M1
430;20200517p19qgywanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
431;20200517s4ag4ecanae6in5tyyb96sciue;True;True;True;True;False;True;M1
432;20200517yyidkzranae6in5tyyb96sprnc;True;True;True;True;False;True;M1
433;20200517jdwqpyhanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
434;20200517d5jee8cadye6in5tyyb96sciue;True;True;True;True;False;True;M1
435;20200517osoedahadre6in5tyyb96sciue;True;True;True;True;False;True;M1
436;202005178bkk78wanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
437;20200517tcnxfphanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
438;2020051764h94zcadre6in5tyyb96sciue;True;True;True;True;False;True;M1
439;20200517fyj4pdcanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
440;202005171og8bjcadye6in5tyyb96sciue;True;True;True;True;False;True;M1
441;20200517shc3s4ranwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
442;202005176q1j6ucanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
443;20200517ek9h9wcadre6in5tyyb96sciue;True;True;True;True;False;True;M1
444;202005175p1zcpwanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
445;20200517qtzskycanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
446;20200517kpjomdradye6in5tyyb96sprnc;True;True;True;True;False;True;M1
447;20200517usjj87wanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
448;202005177hak6ocanae6in5tyyb96sciue;True;True;True;True;False;True;M1
449;2020051733rkkycanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
450;20200517s69f6qcadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
451;20200517yfwshyradre6in5tyyb96sciue;True;True;True;True;False;True;M1
452;20200517ks7y38canwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
453;202005175q15jgranhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
454;20200517a1g3qfwadye6in5tyyb96sciue;True;True;True;True;False;True;M1
455;20200517tttnw3cadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
456;20200517fqbhbdhanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
457;2020051715ju7phanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
458;20200517ygondjhanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
459;20200517hgqya4hanae6in5tyyb96sciue;True;True;True;True;False;True;M1
460;2020051777kib6hadye6in5tyyb96sciue;True;True;True;True;False;True;M1
461;20200517zc31gewanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
462;20200517zbqwphcadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
463;20200517cd5yihhadre6in5tyyb96sciue;True;True;True;True;False;True;M1
464;20200517hfauziwanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
465;20200517kis6dpwanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
466;202005171fjdhpcanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
467;20200517rgw9jncanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
468;202005173ygkmhwanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
469;202005176q4q9ywanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
470;202005173kpir5cadye6in5tyyb96sciue;True;True;True;True;False;True;M1
471;20200517f43ktthanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
472;20200517tcnxfccanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
473;20200517us6g1bcadre6in5tyyb96sciue;True;True;True;True;False;True;M1
474;20200517cgbwqccanae6in5tyyb96sciue;True;True;True;True;False;True;M1
475;202005175p1zcxranhe6in5tyyb96sciue;True;True;True;True;False;True;M1
476;20200517e6cgx9wanae6in5tyyb96sciue;True;True;True;True;False;True;M1
477;202005173zc33branoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
478;202005171fjdhkcanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
479;20200517cf9tziwadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
480;20200517sju5rkradye6in5tyyb96sciue;True;True;True;True;False;True;M1
481;20200517b7mqkjhanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
482;202005173kn9a8radye6in5tyyb96sprnc;True;True;True;True;False;True;M1
483;20200517x88mcccadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
484;20200517yyidk5hanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
485;20200517emmqhtcanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
486;20200517r453iphadee6in5tyyb96sciue;True;True;True;True;False;True;M1
487;20200517s485ufranae6in5tyyb96sprnc;True;True;True;True;False;False;M1
488;20200517wmrjghcanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
489;20200517b1ntfpcadye6in5tyyb96sciue;True;True;True;True;False;True;M1
490;202005173ygkmzwanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
491;2020051716p1khcanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
492;20200517e14hdthadye6in5tyyb96sciue;True;True;True;True;False;True;M1
493;202005178bkk78canae6in5tyyb96sprnc;True;True;True;True;False;True;M1
494;202005171jzk78ranae6in5tyyb96sprnc;True;True;True;True;False;True;M1
495;20200517z4jww8wadye6in5tyyb96sciue;True;True;False;False;False;True;M1
496;20200517unj5zgcanae6in5tyyb96sciue;True;True;False;False;False;True;M1
497;20200517wmrjg3wanoe6in5tyyb96sciue;True;True;False;False;False;True;M1
498;20200517czurnwwanhe6in5tyyb96sprnc;True;True;False;False;False;True;M1
499;202005177fgfsbcadye6in5tyyb96sciue;True;True;False;False;False;True;M1
500;20200517wxrmgrcadre6in5tyyb96sciue;True;True;False;False;False;True;M1
501;20200517u4f5ikranae6in5tyyb96sciue;True;True;False;False;False;True;M1
502;20200517ne75wyranwe6in5tyyb96sciue;True;True;False;False;False;True;M1
503;20200517fmenbewadye6in5tyyb96sciue;True;True;False;False;False;True;M1
504;20200517hco7bmcanwe6in5tyyb96sciue;True;True;False;False;False;True;M1
505;20200517iqgzhiradre6in5tyyb96sprnc;True;True;True;True;False;True;M1
506;20200517kmpy3thanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
507;20200517hmiyixwadye6in5tyyb96sciue;True;True;True;True;False;True;M1
508;20200517e6cgxswanae6in5tyyb96sciue;True;True;True;True;False;True;M1
509;20200517swk3hxcanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
510;20200517d44nnrradye6in5tyyb96sprnc;True;True;True;True;False;True;M1
511;20200517xms7r7wanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
512;202005177h1h88cadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
513;20200517tccf1cwanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
514;20200517riepcdranae6in5tyyb96sprnc;True;True;True;True;False;True;M1
515;20200517afurs1hanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
516;202005179piu84wadye6in5tyyb96sciue;True;True;True;True;False;True;M1
517;20200517okq7n1ranwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
518;20200517hgqy3ycanae6in5tyyb96sciue;True;True;True;True;False;True;M1
519;20200517a9d85swanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
520;20200517hgqy3yranae6in5tyyb96sciue;True;True;True;True;False;True;M1
521;20200517iqgzhzhadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
522;20200517a1gfgzwadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
523;20200517gbrxhgranwe6in5tyyb96sciue;True;True;True;True;False;True;M1
524;20200517p19qggranhe6in5tyyb96sciue;True;True;True;True;False;True;M1
525;20200517wik7p7hadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
526;2020051777muc7canwe6in5tyyb96sciue;True;True;True;True;False;True;M1
527;20200517snfn4ycanae6in5tyyb96sciue;True;True;True;True;False;True;M1
528;20200517fmenbmcadye6in5tyyb96sciue;True;True;True;True;False;True;M1
529;202005177fgfsncadye6in5tyyb96sciue;True;True;True;True;False;True;M1
530;202005179pwe3kcanae6in5tyyb96sciue;True;True;True;True;False;True;M1
531;20200517xkrojrradye6in5tyyb96sciue;True;True;True;True;False;True;M1
532;20200517gezsx1canae6in5tyyb96sprnc;True;True;True;True;False;True;M1
533;20200517g4syocwadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
534;202005179ub3icradre6in5tyyb96sciue;True;True;True;True;False;True;M1
535;20200517zum3fyhanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
536;20200517su3kzkwanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
537;20200517kmgzcahanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
538;20200517q1pk93ranwe6in5tyyb96sciue;True;True;True;True;False;True;M1
539;20200517hmmojfcadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
540;20200517x5f6rpranhe6in5tyyb96sciue;True;True;True;True;False;True;M1
541;20200517e49yyahanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
542;20200517hco7bowanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
543;20200517z34bemwadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
544;20200517tmdz4cwanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
545;20200517dj4zfzwanae6in5tyyb96sciue;True;True;True;True;False;True;M1
546;2020051735reo6canae6in5tyyb96sprnc;True;True;True;True;False;True;M1
547;20200517ude99ghadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
548;20200517c87d9gcanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
549;20200517i55ttmhanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
550;202005178bcmb3hadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
551;20200517s37qa5radre6in5tyyb96sciue;True;True;True;True;False;True;M1
552;202005178wqfixcanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
553;20200517b1d45awadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
554;20200517tcnxfecanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
555;20200517hmiyicwadye6in5tyyb96sciue;True;True;True;True;False;True;M1
556;20200517obshm9wanae6in5tyyb96sciue;True;True;True;True;False;True;M1
557;20200517outcx3canoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
558;20200517sj1m75hadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
559;20200517mz3rsdcanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
560;20200517c6jbznhanae6in5tyyb96sciue;True;True;True;True;False;True;M1
561;20200517mfzcdnradye6in5tyyb96sprnc;True;True;True;True;True;True;M4
562;20200517su3kzehanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
563;20200517xd8se7hanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
564;202005178bcmn8radye6in5tyyb96sprnc;True;True;True;True;False;True;M1
565;20200517ofn8fwradye6in5tyyb96sciue;True;True;True;True;False;True;M1
566;20200517h9wpu3hanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
567;20200517outcxchanoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
568;20200517grugymwanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
569;202005176xawkpwanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
570;20200517rkbf6wwadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
571;20200517o1hkhdcanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
572;2020051776xcokcadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
573;20200517ame5r1wanae6in5tyyb96sciue;True;True;True;True;True;True;M4
574;20200517ek9h9wradre6in5tyyb96sciue;True;True;True;True;True;True;M4
575;202005178tagnxranwe6in5tyyb96sciue;True;True;True;True;True;True;M4
576;20200517s485uqhanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
577;20200517zshg7thadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
578;20200517ihccjcranoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
579;20200517mp333granae6in5tyyb96sprnc;True;True;True;True;False;True;M1
580;202005177iz9ukwanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
581;20200517d3nnhmhanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
582;20200517kidpiaradre6in5tyyb96sprnc;True;True;True;True;False;True;M1
583;202005171jzk7uhanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
584;20200517tmdz4ecanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
585;20200517sj1m7ahadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
586;20200517jupfpxhanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
587;20200517h8ifqthanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
588;202005177fqjgsranwe6in5tyyb96sciue;True;True;True;True;False;True;M1
589;20200517xn5858ranoe6in5tyyb96sciue;True;True;True;True;False;True;M1
590;20200517bdf9o1radee6in5tyyb96sciue;True;True;True;True;False;True;M1
591;20200517dy4331canwe6in5tyyb96sciue;True;True;True;True;True;True;M4
592;20200517xn5849ranoe6in5tyyb96sciue;True;True;True;True;True;True;M4
593;20200517t187xdhanae6in5tyyb96sciue;True;True;True;True;True;True;M4
594;20200517hfauz3canhe6in5tyyb96sciue;True;True;True;True;True;True;M4
595;20200517uehis9radye6in5tyyb96sprnc;True;True;True;True;True;True;M4
596;202005173gmup8canwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
597;202005179ub3itradre6in5tyyb96sciue;True;True;True;True;True;True;M4
598;20200517jr4k5rradre6in5tyyb96sprnc;True;True;True;True;True;True;M4
599;202005175xqw8mcanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
600;20200517j5eapicadre6in5tyyb96sciue;True;True;True;True;False;True;M1
601;202005175wyif7hanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
602;20200517dbko3zwanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
603;20200517h9wfq5ranhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
604;20200517ourp8nhanhe6in5tyyb96sciue;True;True;True;True;False;True;M1
605;20200517zmhnqdhanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
606;2020051777kib9cadye6in5tyyb96sciue;True;True;True;True;False;True;M1
607;20200517gpm3pncanae6in5tyyb96sciue;True;True;True;True;False;True;M1
608;20200517hgqya4ranae6in5tyyb96sciue;True;True;True;True;False;True;M1
609;20200517mz3ri9canoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
610;20200517qo5p4cranae6in5tyyb96sciue;True;True;True;True;False;True;M1
611;202005171qzrwgcadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
612;20200517ttza6ycanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
613;20200517h9wfqzcanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
614;20200517wbracqhadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
615;202005173gmupehanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
616;20200517dy433iranwe6in5tyyb96sciue;True;True;True;True;True;True;M4
617;20200517j5eap4wadre6in5tyyb96sciue;True;True;True;True;True;True;M4
