SID;lat;lon;elev;name
4200003870;52.163149;4.46086;1;---
4200003871;52.103224;-2.676786;75;---
4200003873;50.665637;4.489718;135;---
4200003876;49.316362;6.092433;185;---
4200003878;50.966478;5.815964;66;---
4200003880;48.546762;-2.777163;105;---
4200003881;54.5383;-2.5816;239;---
4200003883;51.6366973;6.0101068;15;---
4200003884;52.0999;5.1388;1;---
4200003885;52.63316;-0.345693;33;---
4200003887;51.388134;5.133779;27;---
4200003888;50.831216;-1.83509;14;---
4200003889;45.801965;8.43075;444;---
4200003890;49.187222;0.886111;140;---
4200003893;47.2781;0.1621;33;---
4200003894;48.7055;13.0313;310;---
4200003895;51.0355755814763;4.92522254140852;15;---
4200003896;51.9191;5.971;11;---
4200003897;52.1818;-0.806;83;---
4200003898;52.077949;5.164872;2;---
4200003900;52.516006;13.520071;43;---
4200003902;52.778793;-0.890827;80;---
4200003903;53.4234;-2.3159;48;---
4200003904;52.7877;6.939;25;---
4200003905;51.949165;5.294013;3;---
4200003909;38.937254;-3.241487;742;---
4200003910;44.089333;10.094631;179;---
4200003911;52.849072;-3.197703;217;---
4200003912;52.02293;5.622135;9;---
4200003914;38.455117;23.138501;89;---
4200003915;52.21695;21.02755;80;---
4200003917;52.6892;5.0597;-1;---
4200003918;50.8775;-2.9496;127;---
4200003919;53.30352;5.719207;1;---
4200003920;50.6447;-1.4049;54;---
4200003921;52.0959804377303;5.03564506530756;1;---
4200003922;52.1922986925197;5.39612750649451;1;---
4200003923;51.8621;4.6111;1;---
4200003924;50.880917;5.34403;40;---
4200003925;55.819836;-4.15403;68;---
4200003926;51.919673;0.849021;22;---
4200003929;50.868188;6.065781;155;---
4200003930;52.818682;-1.248556;63;---
4200003932;52.018366;-0.771626;77;---
4200003934;51.540187;5.706264;19;---
4200003935;52.1237850314543;5.08290938098139;1;---
4200003936;51.773851;4.614973;-1;---
4200003938;51.438774;5.628795;20;---
4200003939;51.588929;5.001727;10;---
4200003940;53.855509;-0.444937;12;---
4200003941;51.7;-0.74;154;---
4200003943;54.881193;-3.815338;43;---
4200003946;52.192286;5.396259;1;---
4200003947;51.973374;4.613324;-5;---
4200003951;52.55449;0.053108;12;---
4200003952;53.010462;6.568084;10;---
4200003956;52.411499;-0.076335;25;---
4200003957;51.8137;-1.6298;117;---
4200003960;56.591178;-3.345255;79;---
4200003961;52.1719;5.4521;3;---
4200003962;38.155889;-0.760041;9;---
4200003963;60.345924;11.018462;175;---
4200003964;52.107084;5.121409;1;---
4200003965;52.605479;-2.029302;149;---
4200003967;52.353174;6.274689;6;---
4200003969;37.769686;-3.899785;639;---
4200003970;51.595788;-2.967824;1;---
4200003971;52.007104;4.751248;1;---
4200003973;58.294542;6.603283;236;---
4200003975;53.0859;5.8334;1;---
4200003977;50.705066;3.090682;35;---
4200003978;52.853397;5.413812;1;---
4200003980;51.8141;4.5108;1;---
4200003981;50.7936;-2.0767;25;---
4200003982;52.2531;0.1022;33;---
4200003984;51.345629;-0.74315;77;---
4200003985;53.366863;0.016176;53;---
4200003987;52.9636;0.0415;2;---
4200003988;51.498538;-2.143836;82;---
4200003990;60.0738;11.0332;160;---
4200003991;52.268008;4.750292;-2;---
4200003994;53.483853;-1.61322;204;---
4200003995;51.903253;6.390095;15;---
4200003997;52.299301;6.494412;16;---
4200003999;59.5861;14.957;100;---
4200004001;51.158912;0.897025;65;---
4200004003;52.192177;5.396116;1;---
4200004004;53.481542;-1.599528;166;---
4200004007;41.445;2.2433;1;---
4200004009;53.632082;-2.979435;12;---
4200004011;51.986485;5.945135;14;---
4200004012;51.994611;5.673913;17;---
4200004013;58.160691;26.451086;90;---
4200004014;51.5877;-0.0948;33;---
4200004017;51.991046;4.796724;-1;---
4200004018;55.549743;8.22044;5;---
4200004020;51.451697;-0.887526;45;---
4200004022;52.413;5.8662;8;---
4200004024;53.0908;-2.4806;33;---
4200004025;52.5300273853235;11.5364560461044;79;---
4200004029;43.5717;6.5352;272;---
4200004030;51.0215;13.7685;118;---
4200004032;50.1157;9.1086;181;---
4200004035;52.025621;4.288721;1;---
4200004036;61.085833;27.0295;109;---
4200004037;27.773204;-15.582355;109;---
4200004038;52.9443;6.9965;8;---
4200004039;53.337542;6.531484;1;---
4200004040;50.8967;0.05805;54;---
4200004042;51.668916;-3.941567;72;---
4200004043;50.8764;4.6873;24;---
4200004045;52.866659;1.236715;41;---
4200004046;51.3502;0.0963;115;---
4200004048;52.9201912;6.802861;15;---
4200004049;50.238573;-5.182158;116;---
4200004051;51.775116;0.091592;68;---
4200004053;54.313041;-1.836426;173;---
4200004054;45.846389;8.711944;282;---
4200004055;37.383466;-5.985746;18;---
4200004056;45.7744;8.8222;397;---
4200004058;51.5101;6.0846;16;---
4200004061;52.475245;-0.701181;81;---
4200004062;55.5461;-3.6875;264;---
4200004063;43.6371;11.5067;191;---
4200004066;50.8133;3.196;15;---
4200004067;50.7395;-2.7536;45;---
4200004069;52.010962;5.031563;1;---
4200004070;52.45068;4.598056;1;---
4200004072;41.560341;2.080203;235;---
4200004073;55.0813;-3.5948;21;---
4200004074;50.787758;-1.609573;24;---
4200004075;50.937322;-0.059066;23;---
4200004076;52.395;9.731389;54;---
4200004077;51.171938;4.308052;3;---
4200004080;43.7241;15.9061;32;---
4200004082;38.450383;22.995127;93;---
4200004083;55.719865;-3.963364;132;---
4200004084;50.7898;3.246;54;---
4200004085;51.2143;0.3923;44;---
4200004086;50.4902672859079;5.12298851976777;185;---
4200004088;58.2757;-4.4101;122;---
4200004090;53.909577;-1.697772;72;---
4200004091;57.9253;12.0141;72;---
4200004092;52.46155;4.9059;-1;---
4200004096;56.629178;-2.774544;75;---
4200004097;53.021124;6.56824749999998;10;---
4200004100;52.177031;5.182348;7;---
4200004103;50.114936;-5.309978;76;---
4200004107;51.971392;4.776983;1;---
4200004110;52.08898;-0.3201;57;---
4200004116;56.4666;-3.0538;46;---
4200004118;50.400071;-3.878741;165;---
4200004119;51.352773;-1.985074;123;---
4200004120;51.866541;4.767226;-2;---
4200004122;51.058906;-0.324882;66;---
4200004123;50.752842;-1.989317;38;---
4200004125;51.74954;5.887426;14;---
4200004126;51.661523921309;-0.420044288635268;71;---
4200004127;51.089399;1.13142;36;---
4200004129;52.811731;6.394967;11;---
4200004130;45.666601;9.160375;224;---
4200004131;52.89674;6.496541;15;---
4200004132;53.1095;6.2177;5;---
4200004135;50.64;3.3722;19;---
4200004136;50.889542;4.721801;29;---
4200004137;52.11979;5.161686;2;---
4200004138;52.315861;6.988509;43;---
4200004139;51.5922563326646;-1.23159742195128;74;---
4200004141;53.114135;6.095302;2;---
4200004142;51.631464;5.552427;10;---
4200004144;52.53966;5.592527;-4;---
4200004145;50.704492;3.136128;50;---
4200004146;45.423773;7.595813;488;---
4200004148;50.553647;-3.540149;67;---
4200004150;51.645982;-0.07194;40;---
4200004151;50.163594;-5.197392;156;---
4200004156;52.248084;5.252107;1;---
4200004157;52.092567;4.25923;1;---
4200004159;55.777862;-4.342821;120;---
4200004160;52.665615;6.737415;10;---
4200004161;55.144398;-4.27793;225;---
4200004162;52.1376;5.0128;1;---
4200004164;51.5036;5.3075;15;---
4200004165;52.708034;-2.768555;69;---
4200004166;45.934505;11.747376;460;---
4200004167;54.5438;-5.7542;19;---
4200004169;50.8482;4.7958;67;---
4200004171;51.1067;-2.6063;66;---
4200004172;58.4660671181551;15.636371405774;40;---
4200004173;51.7227;-0.0081;51;---
4200004176;35.324633;33.385899;88;---
4200004177;52.7858;0.1264;1;---
4200004178;52.191221;6.006325;10;---
4200004179;52.706781;4.706323;1;---
4200004180;52.3829;5.25898;-3;---
4200004181;52.787483;-0.133623;10;---
4200004182;51.0695;0.5351;76;---
4200004183;53.1477;6.1055;1;---
4200004185;56.2212;-3.0449;127;---
4200004186;56.172467;14.878702;12;---
4200004187;50.717075;-3.47767;24;---
4200004188;53.347867;6.834017;1;---
4200004189;60.0275;17.534;25;---
4200004190;52.090602;5.233253;5;---
4200004192;53.35744;-1.496565;114;---
4200004193;52.4124;5.4569;-3;---
4200004194;50.89484;16.46692;223;---
4200004195;53.206728;-0.105995;63;---
4200004196;51.402531;5.381415;22;---
4200004198;52.646;4.767;-3;---
4200004200;52.502789;4.832029;-2;---
4200004201;55.40808;10.461271;11;---
4200004202;58.14895;-4.971838;157;---
4200004203;50.9040545709417;4.69590574264521;18;---
4200004206;61.0714;14.4875;169;---
4200004207;52.046409;0.958756;47;---
4200004209;52.2355;5.1804;9;---
4200004210;52.2767;4.6172;-5;---
4200004211;58.3093;13.0739;75;---
4200004213;41.3835;1.9441;260;---
4200004214;51.1491455;3.6070427;5;---
4200004215;45.468799;11.350529;154;---
4200004219;56.027787248592;12.279217641279;30;---
4200004220;59.2369;18.1979;53;---
4200004223;48.7897017099799;8.99089619278902;371;---
4200004230;52.0794;5.1389;1;---
4200004231;50.5349;-3.5652;39;---
4200004232;51.5448637674403;-1.73717949206548;146;---
4200004233;55.3725;10.4732;19;---
4200004234;57.6962903095008;12.4850675439834;153;---
4200004236;52.1248;4.4492;-1;---
4200004239;56.702549;-2.481308;1;---
4200004240;54.44;-0.98;280;---
4200004241;41.8924;12.5688;29;---
4200004243;52.6284753720605;1.29000454902643;9;---
4200004244;50.8979;4.7029;19;---
4200004245;50.9578;-1.2149;57;---
4200004247;58.2785;12.3272;57;---
4200004249;50.809961;4.940437;50;---
4200004250;52.6191;-1.6878;74;---
4200004252;51.1378;5.5902;48;---
4200004254;51.186371;5.342152;52;---
4200004257;59.3162935488282;18.4546293321391;;---
4200004259;53.0378;-1.229;121;---
4200004260;51.0213;-0.4503;30;---
4200004261;48.6837;15.1107;575;---
4200004263;51.6359;6.0195;16;---
4200004265;50.8601;4.691;35;---
4200004266;54.3202;-2.4922;153;---
4200004267;52.5254;4.7056;-1;---
4200004269;47.393586;8.62347;440;---
4200004270;51.4689;-0.132;23;---
4200004272;57.9618275099667;13.7512135505676;294;---
4200004275;51.0741;3.5749;8;---
4200004276;51.1802952457687;-3.3494303931152;9;---
4200004277;59.3198;18.4085;24;---
4200004278;50.8107783;5.7160907;50;---
4200004279;39.229548;-0.507882;45;---
4200004280;51.9163;4.6213;-2;---
4200004281;52.0633224801625;4.90946322441096;1;---
4200004283;58.7092;15.8039;39;---
4200004284;52.1961;4.669;-4;---
4200004285;50.821074;3.585236;19;---
4200004289;50.8748;4.7299;60;---
4200004290;39.702318;-8.73722;225;---
4200004293;46.2205;16.8787;108;---
4200004295;53.3026;5.7813;1;---
4200004296;57.8349;11.8655;40;---
4200004298;53.1889;5.984;1;---
4200004299;50.8828;4.6992;30;---
4200004300;53.2544;5.8993;-1;---
4200004302;47.8121;13.0407;424;---
4200004303;57.7332;11.9774;9;---
4200004305;51.1632;3.3162;8;---
4200004306;50.9779169121043;-0.94906949524534;112;---
4200004308;55.6776;-2.3081;76;---
4200004309;51.8128620633066;-0.794026712966911;112;---
4200004312;59.0499;17.8643;54;---
4200004313;50.8085;5.9214;113;---
4200004314;64.1144;19.3204;213;---
4200004315;47.09210205;20.13401604;68;---
4200004317;51.4798941976791;-2.52287927605744;76;---
4200004324;46.3804;8.0386;1836;---
4200004325;56.3774;13.9063;112;---
4200004326;49.5352;10.1579;334;---
4200004328;49.9648;10.0041;256;---
4200004329;50.1190295165286;14.4910651794075;280;---
4200004331;52.1474;1.0515;35;---
4200004332;50.8862165899473;4.7009055013275;20;---
4200004333;53.273704719644;-2.60641233383785;5;---
4200004335;54.0389;11.6841;28;---
4200004338;52.4704700969586;4.74967237175827;-3;---
4200004339;52.4026;5.3214;-3;---
4200004343;51.4354;0.1309;24;---
4200004345;51.0738;-1.4857;76;---
4200004347;58.3636;-4.2343;75;---
4200004348;51.7189339;5.0045352;1;---
4200004350;51.6142;-0.7062;78;---
4200004352;51.1657512;4.6468062;6;---
4200004353;42.6634;23.3472;584;---
4200004354;40.9403034349115;-5.73155731201177;857;---
4200004355;51.201971;4.772456;8;---
4200004357;48.121;11.6574;529;---
4200004358;52.6658134054136;5.21156579017634;1;---
4200004361;50.3211;21.3275;167;---
4200004362;60.2577691660624;23.7452760314941;29;---
4200004363;59.9;18.3883;25;---
4200004365;59.328;18.2847;38;---
4200004366;47.8511;10.3907;810;---
4200004369;50.23;5.8436;541;---
4200004370;51.2649;-1.5236;152;---
4200004372;51.6394;4.3528;1;---
4200004373;43.6657686844513;3.89957084655759;60;---
4200004374;45.594;12.5153;3;---
4200004376;53.7164;-1.3363;36;---
4200004379;52.9464;6.448;13;---
4200004380;59.031719;16.38521;43;---
4200004383;51.3666;6.5993;32;---
4200004389;54.39;-7.6079;221;---
4200004390;57.6947;12.1728;159;---
4200004394;56.194;14.7673;42;---
4200004395;60.5127;16.4626;78;---
4200004396;59.4643;17.9189;1;---
4200004399;58.1851;16.0102;98;---
4200004400;46.0452;14.5094;286;---
4200004402;51.238839;4.417377;2;---
4200004407;52.9861;6.9575;5;---
4200004408;51.194911;0.055647;60;---
4200004409;50.575635;4.716968;154;---
4200004410;59.6144;8.6243;440;---
4200004411;51.3332;4.936;28;---
4200004412;51.4609;5.7899;25;---
4200004413;38.2765;-0.71;97;---
4200004415;50.3541;6.1291;434;---
4200004418;50.9123;4.716;19;---
4200004419;50.0824;14.3179;365;---
4200004421;52.2819;-7.1039;61;---
4200004422;50.3322;6.0361;431;---
4200004424;53.9561;-2.1032;137;---
4200004426;57.634277;13.621015;325;---
4200004427;63.8349;20.1057;39;---
4200004430;53.2804;-3.0536;8;---
4200004433;53.2575;5.7666;1;---
4200004434;57.3333;-6.025;;---
4200004435;52.749;6.8799;17;---
4200004436;54.8979;-4.6027;59;---
4200004437;53.3279;-1.9949;193;---
4200004438;54.8116;-2.4411;338;---
4200004439;59.2522;18.2478;29;---
4200004441;49.6352;11.4466;490;---
4200004447;58.6711;16.1841;58;---
4200004449;54.9802;-2.0207;74;---
4200004451;50.9105;4.717;26;---
4200004453;58.0019;-4.2504;144;---
4200004455;51.3796;-2.508;67;---
4200004456;53.6969523783229;-1.42098881927495;49;---
4200004458;64.0758;15.8275;265;---
4200004460;51.129539;2.75206;2;---
4200004462;51.7029;0.1185;78;---
4200004463;53.5962;-9.9745;8;---
4200004465;52.0948988;0.122859199999994;65;---
4200004466;59.2405;17.9633;31;---
4200004468;52.715167;5.7492406;-3;---
4200004470;57.2548;-2.4792;130;---
4200004471;52.0993;5.7718;29;---
4200004476;53.3806;5.9698;1;---
4200004477;53.0435;-0.3845;40;---
4200004480;59.753;18.7072;26;---
4200004481;48.5685;18.1645;174;---
4200004484;50.8641;4.7147;38;---
4200004485;59.5127;12.312;200;---
4200004486;53.4241;-1.443;73;---
4200004487;55.695701;-3.805431;156;---
4200004488;59.1895;18.1332;32;---
4200004490;53.3736;-0.7627;20;---
4200004491;53.0126566512621;-4.10003167390823;86;---
4200004494;51.9818;6.7098;34;---
4200004495;59.3233;18.2124;21;---
4200004496;51.6356;0.4043;74;---
4200004497;52.2127395095024;4.42068429367583;1;---
4200004499;58.9675;17.7159;;---
4200004500;49.5293;15.2301;440;---
4200004501;51.9951;6.0606;12;---
4200004502;45.7360173;9.3901366;336;---
4200004505;50.6987;5.6842;140;---
4200004507;53.3760196394833;-2.70899132618104;5;---
4200004508;51.5757;6.2392;21;---
4200004509;51.5328;-3.1313;16;---
4200004511;51.188096968806;5.52562263488767;43;---
4200004512;53.3584776;-6.2523488;1;---
4200004513;52.6687;13.2665;50;---
4200004519;39.4723;-9.0903;58;---
4200004520;51.146667;-3.0091549;3;---
4200004522;50.8778;-0.7869;68;---
4200004523;51.6315;5.5812;10;---
4200004526;52.2085;6.9108;50;---
4200004527;50.9895009;2.8562197;4;---
4200004532;46.6843;0.3702;66;---
4200004533;52.607108;1.412277;7;---
4200004535;49.5013;16.593;318;---
4200004536;51.9653;4.5583;-5;---
4200004537;50.3331;10.0099;420;---
4200004538;56.0145;-5.4517;34;---
4200004539;52.2501;5.3758;1;---
4200004540;51.5248;5.0663;15;---
4200004542;53.401;-2.6279;8;---
4200004543;50.8806;4.8878;82;---
4200004544;50.8898;4.6616;60;---
4200004546;51.1164;13.7664;210;---
4200004548;52.273133;6.812476;21;---
4200004550;46.1058;12.0604;306;---
4200004552;46.0396;17.8983;116;---
4200004555;51.2543;-2.9606;9;---
4200004559;51.7624;5.5133;6;---
4200004561;28.6235;-17.9087;207;---
4200004563;51.903;0.472;79;---
4200004566;49.21928;17.009896;361;---
4200004567;50.8734;4.7035;40;---
4200004569;51.8354;19.2281;150;---
4200004570;51.2532;1.1112;42;---
4200004572;51.4181464;5.6792739;23;---
4200004573;50.3382;4.9628;274;---
4200004574;49.2374;12.025;433;---
4200004576;52.840581;-0.861698;157;---
4200004578;60.5012;5.0865;40;---
4200004581;52.511;5.4354;-4;---
4200004582;52.3078875181885;6.76258921623253;15;---
4200004583;55.151439;-3.00864;111;---
4200004588;50.9797;-2.3175;62;---
4200004589;50.5239;3.6871;59;---
4200004590;50.927375;4.075781;27;---
4200004597;42.6996;0.8474;1289;---
4200004598;52.1538;4.5204;-1;---
4200004599;60.1571;11.1808;205;---
4200004601;51.5072;-0.1275;14;---
4200004604;52.5892;13.3198;40;---
4200004605;67.856;20.4227;408;---
4200004606;48.991;9.6942;354;---
4200004607;50.8844;4.6892;39;---
4200004609;51.0622;-0.3011;72;---
4200004611;51.8252;-4.95;52;---
4200004613;51.2292;-0.3312;66;---
4200004614;50.8257;-1.0638;1;---
4200004616;51.8289;4.6503;1;---
4200004619;53.2916;-6.2579;60;---
4200004620;56.722;12.8823;32;---
4200004621;52.5295;6.0487;1;---
4200004622;57.0081;13.2474;138;---
4200004623;55.088;-7.4765;;---
4200004625;51.058099;3.728067;4;---
4200004626;43.689;27.9556;256;---
4200004628;51.3471;-1.1314;76;---
4200004629;51.9391060983661;5.78649192810053;8;---
4200004630;55.9105;-2.8771;75;---
4200004632;53.037;-1.0737;67;---
4200004633;52.0283234;5.55356230000007;6;---
4200004634;49.5844;14.5182;402;---
4200004637;53.0229952848262;5.73203159857178;-1;---
4200004640;54.5838;-5.5789;27;---
4200004642;48.5673;13.2807;415;---
4200004643;53.8805;-1.6081;153;---
4200004644;51.1231;23.493;211;---
4200004645;52.7597;-8.9211;5;---
4200004647;52.3894149364117;5.48350342285153;-3;---
4200004648;57.2498;-2.7069;149;---
4200004649;58.1192;12.2569;80;---
4200004650;59.026;12.2241;97;---
4200004654;51.5072;-0.1275;14;---
4200004655;50.8787;4.6749;35;---
4200004657;51.8291;-3.0281;93;---
4200004661;51.0435;3.791667;3;---
4200004662;50.8822;4.6853;24;---
4200004663;50.7514;-3.3926;49;---
4200004664;51.8479;-4.2074;83;---
4200004665;52.8636912390863;-1.55813630268551;57;---
4200004666;51.1195123461435;-0.863068288990415;76;---
4200004667;48.8182;8.4643;560;---
4200004669;51.651;3.9305;1;---
4200004671;55.1932;-7.8191;3;---
4200004673;49.2673;7.0327;236;---
4200004674;51.1875901;5.216551;37;---
4200004676;52.6752;5.0572;-1;---
4200004677;51.8735;4.9755;1;---
4200004679;51.5910432;0.582569799999987;23;---
4200004680;52.5745121;6.6295071;10;---
4200004682;53.1194;6.6664;3;---
4200004684;41.6208;-6.2108;734;---
4200004685;51.4862371716501;5.46087661838533;15;---
4200004686;51.6846;-2.8053;140;---
4200004687;50.9945;4.8651;27;---
4200004690;50.2917;6.2691;446;---
4200004692;51.9915467601177;5.95826059341425;17;---
4200004693;52.4832834119089;4.7659435844422;-2;---
4200004695;52.2375795;6.5639426;14;---
4200004696;47.1193294075373;8.77219825744623;889;---
4200004699;51.9139;6.2688;14;---
4200004700;53.1556;-1.5796;159;---
4200004701;51.207151;3.443895;8;---
4200004702;58.122;12.5207;85;---
4200004703;45.7221977;8.64745840000001;196;---
4200004704;51.4739;5.5685;17;---
4200004710;55.749;13.1901;42;---
4200004717;59.3709;17.8089;37;---
4200004718;50.8432;-0.2205;43;---
4200004719;52.0421;5.6297;13;---
4200004720;52.1345;5.9653;35;---
4200004721;50.3326;6.037;431;---
4200004722;44.2025606688266;27.3104444332211;12;---
4200004723;51.128;4.1974;14;---
4200004725;50.8407773504443;4.4234848959785;60;---
4200004730;52.06;0.489;71;---
4200004732;51.1082475;3.70745120000004;3;---
4200004733;43.1152;0.2756;456;---
4200004735;52.8001;0.8435;76;---
4200004736;62.9328;21.5731;16;---
4200004737;51.2127041288397;4.43905472517008;4;---
4200004738;52.9358378441162;-1.43640272963864;76;---
4200004739;69.2255;17.487;205;---
4200004740;52.5373;6.0364;1;---
4200004741;57.7524;12.1493;86;---
4200004743;50.928;4.722;16;---
4200004744;51.1362;5.6567;36;---
4200004745;50.2181;12.6242;492;---
4200004747;56.5192;-3.5608;143;---
4200004749;50.6778;4.3605;101;---
4200004752;47.197;16.1394;309;---
4200004753;52.0274;5.6243;10;---
4200004754;53.397;-2.6427;7;---
4200004756;48.8851;8.8557;391;---
4200004757;57.4811;14.7837;246;---
4200004758;52.008;4.3913;-2;---
4200004759;51.4315;0.342;25;---
4200004760;52.7225;6.06725;-1;---
4200004763;57.3047;-4.8125;155;---
4200004766;41.7522027;12.792;597;---
4200004769;50.5831;7.5603;328;---
4200004770;48.3091;11.3536;505;---
4200004771;53.2719339;6.6921229;-1;---
4200004774;51.0308;6.2132;50;---
4200004778;57.6902;11.969;58;---
4200004780;50.75;-3.4021;43;---
4200004781;52.6277;-2.4502;83;---
4200004782;51.833125;4.142793;1;---
4200004784;50.7942;-2.5229;152;---
4200004786;53.1705918;6.7672205;1;---
4200004787;52.3272;-2.6956;79;---
4200004788;52.1225;5.5749;10;---
4200004789;50.9804;3.8158;14;---
4200004790;49.9239;5.6726;462;---
4200004792;52.7597;-8.9211;5;---
4200004793;57.7097;12.5233;189;---
4200004794;56.182;13.81;76;---
4200004795;53.8987;11.858;75;---
4200004798;57.7548;12.0529;123;---
4200004799;53.0052;6.7544;18;---
4200004800;51.6661;5.6799;20;---
4200004803;51.2813;-2.0969;140;---
4200004804;51.8581;4.3922;1;---
4200004807;43.3038;-2.0156;9;---
4200004808;52.3862618;-1.17539809999994;121;---
4200004809;45.9992;14.5505;286;---
4200004813;50.1725;10.9526;309;---
4200004815;52.163;6.0554;9;---
4200004816;51.6726;5.8036;14;---
4200004821;53.322531535681;6.85942621104505;1;---
4200004823;51.4225;5.3855;21;---
4200004824;48.1331751;11.6069151;530;---
4200004826;48.6552;9.2118;398;---
4200004827;53.0821592;6.668235;9;---
4200004828;52.5612;-0.069;19;---
4200004829;51.1;8.07;309;---
4200004830;55.6166;13.5377;42;---
4200004832;52.1202480006149;4.49770729577028;-2;---
4200004833;42.6869;-2.9346;451;---
4200004834;50.6457;6.8383;178;---
4200004836;46.2923;2.5896;266;---
4200004839;41.6272;0.5924;167;---
4200004841;53.0154;6.5987;9;---
4200004842;51.5147;3.8743;1;---
4200004843;50.8615;4.7134;38;---
4200004844;53.531530728887;-1.47548465924262;75;---
4200004849;52.7797;-2.1314;77;---
4200004851;53.1011942725502;-7.11566299438482;80;---
4200004853;42.9008;-1.5439;525;---
4200004854;52.0246;4.2886;-4;---
4200004855;52.4;1.6299;5;---
4200004856;50.6072;4.0565;90;---
4200004857;48.717;10.782;455;---
4200004859;51.0653;5.6135;68;---
4200004860;49.9578;18.5818;258;---
4200004861;50.79;-3.1974;151;---
4200004865;58.0696;16.6426;28;---
4200004866;48.8011;18.103;285;---
4200004869;55.8945;12.7995;;---
4200004870;51.4900329607191;4.04632399330137;1;---
4200004871;51.0045;3.7139;7;---
4200004877;52.1708749550852;4.48291065204808;1;---
4200004878;53.1579;5.5662;1;---
4200004879;52.1989;6.4822;13;---
4200004882;48.6703;14.167;753;---
4200004883;53.2561;-7.5381;74;---
4200004884;51.7480002089778;4.55212217361066;-1;---
4200004885;51.4949;5.5192;15;---
4200004886;50.7185;-2.4043;76;---
4200004887;53.1049;6.8539;2;---
4200004888;51.134655;5.60403500000007;42;---
4200004889;51.4928522179139;3.89876608699524;1;---
4200004891;51.42416667;4.47416667;14;---
4200004892;51.2586;22.5251;205;---
4200004893;50.4364736794964;-3.57848374290461;32;---
4200004894;50.7646;-2.0067;26;---
4200004895;51.189011620291;4.08920313685065;6;---
4200004896;50.7583327;4.20988950000003;58;---
4200004897;52.9533;-0.9023;40;---
4200004898;55.0885619010907;-2.22169303995054;111;---
4200004899;51.878992;5.555401;6;---
4200004900;59.196;18.206;44;---
4200004901;50.7958;17.0587;177;---
4200004908;50.8623;3.6403;17;---
4200004909;53.828105514886;-1.89997077226644;184;---
4200004910;54.3082;-2.7326;78;---
4200004912;56.3333;-3.3074;62;---
4200004914;50.763;-3.438;38;---
4200004917;50.5246977913472;4.15146970748901;111;---
4200004919;57.0748;-3.0853;295;---
4200004920;58.6818;14.127;91;---
4200004921;51.665;-0.2604;78;---
4200004922;52.4571613;4.62627769999995;1;---
4200004923;51.167222;4.145;15;---
4200004924;37.5142;-6.0257;15;---
4200004928;52.4889;4.9401;-1;---
4200004929;51.3713;-2.1382;64;---
4200004930;52.312;6.909;38;---
4200004932;44.7638;24.973;255;---
4200004934;57.7705;12.2563;28;---
4200004935;52.3132;6.2625;7;---
4200004938;51.6728;0.3098;76;---
4200004939;51.5072;-0.1275;14;---
4200004941;51.8526243905291;-8.2896995925903;13;---
4200004944;52.5422;6.0381;1;---
4200004945;51.9743;4.9358;1;---
4200004946;59.351;10.8722;40;---
4200004947;52.2413277054;0.583052200524889;81;---
4200004949;51.787;0.0059;56;---
4200004951;50.8196;4.5483;87;---
4200004952;51.4312;4.3237;20;---
4200004955;48.5902822562091;9.36199705707315;355;---
4200004956;50.5239;-4.1504;94;---
4200004957;51.1972;2.9825;1;---
4200004958;51.0181;-0.3462;50;---
4200004961;47.9984;13.4898;525;---
4200004962;51.44989;-0.92879;56;---
4200004963;58.3400717280576;12.6862600421905;65;---
4200004964;57.7335;13.0218;278;---
4200004965;51.3629;6.1486;17;---
4200004973;52.4678544414069;5.99270015716547;5;---
4200004974;52.1108;5.0194;1;---
4200004975;61.6241;16.3016;136;---
4200004977;50.627;3.5511;73;---
4200004982;59.2257;18.2175;50;---
4200004983;51.9095077;6.27134060000003;14;---
4200004984;52.9086;-6.9064;76;---
4200004985;50.8855;4.6775;51;---
4200004986;61.3087;12.255;360;---
4200004987;51.7716;-2.6254;173;---
4200004988;50.8598;3.2516;16;---
4200004989;50.9993;5.8924;57;---
4200004991;52.7201;-2.5466;71;---
4200004992;51.935;0.985;16;---
4200004993;52.1142;5.0104;1;---
4200004998;45.8047;9.0454;356;---
4200005003;62.6;17.4;58;---
4200005004;50.8781;4.7069;35;---
4200005005;52.3972;-1.5226;76;---
4200005006;50.8001;4.4028;92;---
4200005007;52.5172;6.103;1;---
4200005008;51.9708;5.33;5;---
4200005009;50.3589;20.1628;368;---
4200005010;52.6685688811365;-1.9765076065064;159;---
4200005011;41.9793;12.42;100;---
4200005012;51.5843;5.1501;10;---
4200005013;50.8733;4.6941;30;---
4200005015;50.4086;6.3305;650;---
4200005016;50.9378;4.6764;16;---
4200005017;52.44195938;-8.1070652;142;---
4200005018;51.341393401507;6.12641495092612;22;---
4200005019;50.9974;3.2697;25;---
4200005020;38.8979;16.5831;196;---
4200005025;57.1087;-3.8915;283;---
4200005026;43.3051;-2.0178;14;---
4200005027;52.0858;6.1532;9;---
4200005029;43.7032766639739;15.8384521000862;1;---
4200005030;50.28449;17.098348;455;---
4200005031;54.2476;-1.0533;76;---
4200005032;40.6337;22.9563;96;---
4200005033;54.1777;-2.775;65;---
4200005034;52.15557;-1.5105;89;---
4200005035;50.816445;5.186642;60;---
4200005039;43.1983;5.8028;162;---
4200005040;51.028222;4.255669;5;---
4200005041;51.0773;-0.3182;72;---
4200005043;38.0567;23.7567;171;---
4200005048;51.871;-3.2307;109;---
