;rowid;Site Id;longitude;latitude;IsWithin;CountryId;geometry;elevation;UTC_TimeZone;UTC_OffsetHours;HARP_SID_int
3424;5109;d2ea75e0-271e-e711-9404-0003ff59b2b9;5.595681219673;51.5845496940394;True;NL;POINT (5.595681219673 51.5845496940394);13.0;Europe/Amsterdam;+01:00;4200005109
3425;5111;d302f312-866d-e811-9ccb-0003ff597c74;5.089515;52.006107;True;NL;POINT (5.089515 52.006107);1.0;Europe/Amsterdam;+01:00;4200005111
3426;5112;d30b4f71-6c00-e811-90cd-0003ff5993a0;-1.725435;53.572111;True;UK;POINT (-1.725435 53.572111);315.0;Europe/London;+00:00;4200005112
3427;5115;d345fc5f-8aae-e811-a8ec-0003ff5970a3;15.5953;58.5618;True;SE;POINT (15.5953 58.5618);107.0;Europe/Stockholm;+01:00;4200005115
3428;5116;d3465bd8-910f-ea11-b265-0003ff5990ac;-1.9582;53.6086;True;UK;POINT (-1.9582 53.6086);305.0;Europe/London;+00:00;4200005116
3429;5118;d3998fd8-af6c-e811-9ccb-0003ff597c74;16.9989537489349;51.1763017136292;True;PL;POINT (16.9989537489349 51.1763017136292);110.0;Europe/Warsaw;+01:00;4200005118
3430;5119;d3a53c9a-bc3f-eb11-8fed-0003ff5982ed;-1.286;53.0728;True;UK;POINT (-1.286 53.0728);144.0;Europe/London;+00:00;4200005119
3431;5122;d3dd896c-7424-e711-9402-000d3ab1cef7;-0.902940631616041;50.8630750853887;True;UK;POINT (-0.902940631616041 50.8630750853887);28.0;Europe/London;+00:00;4200005122
3432;5124;d4183260-89c1-e811-a8eb-0003ff5999e3;27.9638092631186;43.2768348472558;True;BG;POINT (27.9638092631186 43.2768348472558);298.0;Europe/Sofia;+02:00;4200005124
3433;5126;d42674b6-d545-ea11-b698-0003ff59771b;16.3671;58.681;True;SE;POINT (16.3671 58.681);31.0;Europe/Stockholm;+01:00;4200005126
3434;5128;d44a7d8d-8d9a-ea11-8b71-0003ff59a3d6;-3.2062;52.029;True;UK;POINT (-3.2062 52.029);136.0;Europe/London;+00:00;4200005128
3435;5130;d45fd268-58d1-e911-b3ba-0003ff59b0d7;4.6968;50.8799;True;BE;POINT (4.6968 50.8799);30.0;Europe/Brussels;+01:00;4200005130
3436;5132;d474bc19-9ec9-e811-a8ec-0003ff59b2da;15.1198;60.9284;True;SE;POINT (15.1198 60.9284);252.0;Europe/Stockholm;+01:00;4200005132
3437;5134;d4989ab2-7700-e911-9462-0003ff598847;8.35928827285761;50.1155149384842;True;DE;POINT (8.35928827285761 50.1155149384842);277.0;Europe/Berlin;+01:00;4200005134
3438;5137;d4b05269-e827-e911-9462-0003ff59610a;18.4404;54.4931;True;PL;POINT (18.4404 54.4931);156.0;Europe/Warsaw;+01:00;4200005137
3439;5139;d4c290f8-80e3-e811-a140-0003ff5993a0;6.0523;52.5351;True;NL;POINT (6.0523 52.5351);1.0;Europe/Amsterdam;+01:00;4200005139
3440;5140;d4c4aadb-0809-e711-9402-0003ff59a32c;-2.4209;53.7013;True;UK;POINT (-2.4209 53.7013);305.0;Europe/London;+00:00;4200005140
3441;5141;d4f0cf8f-1cf0-e811-a140-0003ff5993a0;15.6920091050018;58.4285509347137;True;SE;POINT (15.6920091050018 58.4285509347137);47.0;Europe/Stockholm;+01:00;4200005141
3442;5145;d52ac40e-10e2-e911-b3ba-0003ff59b0d7;4.1388;51.835;True;NL;POINT (4.1388 51.835);-1.0;Europe/Amsterdam;+01:00;4200005145
3443;5146;d5300b51-0be2-ea11-bf21-0003ff59b17b;-1.5199;53.3648;True;UK;POINT (-1.5199 53.3648);171.0;Europe/London;+00:00;4200005146
3444;5148;d53c2eb0-16a1-ea11-8b71-0003ff59b0d7;13.1843;51.059;True;DE;POINT (13.1843 51.059);272.0;Europe/Berlin;+01:00;4200005148
3445;5150;d55cd98a-77ec-ea11-b5d9-0003ff599499;21.5262;48.9029;True;SK;POINT (21.5262 48.9029);318.0;Europe/Bratislava;+01:00;4200005150
3446;5151;d5827c7e-2ebf-e611-9408-0003ff59aed1;-3.97444635629654;52.4907148786555;True;UK;POINT (-3.97444635629654 52.4907148786555);146.0;Europe/London;+00:00;4200005151
3447;5154;d596e676-ce32-ea11-8454-0003ff59ab13;6.0757;53.3885;True;NL;POINT (6.0757 53.3885);1.0;Europe/Amsterdam;+01:00;4200005154
3448;5155;d5cc728f-decc-ea11-bf22-0003ff59a5e1;4.5332;50.9287;True;BE;POINT (4.5332 50.9287);19.0;Europe/Brussels;+01:00;4200005155
3449;5156;d5e09bfa-b002-e911-9462-0003ff598847;16.8837347602844;60.6026545392782;True;SE;POINT (16.8837347602844 60.6026545392782);58.0;Europe/Stockholm;+01:00;4200005156
3450;5157;d60d1fed-a450-e911-b048-0003ff596eab;5.2468;52.0971;True;NL;POINT (5.2468 52.0971);7.0;Europe/Amsterdam;+01:00;4200005157
3451;5160;d61a0f9d-7ff7-ea11-b5d9-0003ff599498;24.4833;47.1333;True;RO;POINT (24.4833 47.1333);337.0;Europe/Bucharest;+02:00;4200005160
3452;5161;d61d86c7-fee8-e911-b862-0003ff599e2a;4.6989;50.9046;True;BE;POINT (4.6989 50.9046);18.0;Europe/Brussels;+01:00;4200005161
3453;5163;d6620b49-11aa-e911-b083-0003ff59a71f;4.6949;50.873;True;BE;POINT (4.6949 50.873);30.0;Europe/Brussels;+01:00;4200005163
3454;5164;d675600b-09eb-ea11-b5d9-0003ff59944a;8.567;53.1838;True;DE;POINT (8.567 53.1838);10.0;Europe/Berlin;+01:00;4200005164
3455;5165;d68f1636-76ca-e811-a8ec-0003ff59b2da;-4.3098853;50.5047637;True;UK;POINT (-4.3098853 50.5047637);153.0;Europe/London;+00:00;4200005165
3456;5166;d6c6f276-6eca-ea11-bf21-0003ff59a78c;4.6994;50.8746;True;BE;POINT (4.6994 50.8746);30.0;Europe/Brussels;+01:00;4200005166
3457;5168;d6ed4b18-3075-e811-9ccc-0003ff5989fe;6.46864230000006;51.8923421;True;NL;POINT (6.46864230000006 51.8923421);18.0;Europe/Amsterdam;+01:00;4200005168
3458;5169;d6f1aaf9-579c-ea11-8b71-0003ff59a5f8;-0.2284;52.5748;True;UK;POINT (-0.2284 52.5748);27.0;Europe/London;+00:00;4200005169
3459;5173;d73535c7-7af7-ea11-b5d9-0003ff59944a;22.89;47.79;True;RO;POINT (22.89 47.79);92.0;Europe/Bucharest;+02:00;4200005173
3460;5174;d74a96d0-0e9b-e811-b96f-0003ff5993a0;-0.0820287000000235;51.5018044;True;UK;POINT (-0.0820287000000235 51.5018044);13.0;Europe/London;+00:00;4200005174
3461;5177;d7537bf5-6d07-e711-9402-0003ff59a8ff;23.8;38.06;True;EL;POINT (23.8 38.06);269.0;Europe/Athens;+02:00;4200005177
3462;5178;d75ba20d-61dc-ea11-bf21-0003ff59b17b;4.4837;51.005;True;BE;POINT (4.4837 51.005);8.0;Europe/Brussels;+01:00;4200005178
3463;5180;d76c23c9-3af9-e811-a140-0003ff5993a0;14.645;60.2411;True;SE;POINT (14.645 60.2411);408.0;Europe/Stockholm;+01:00;4200005180
3464;5181;d76e2059-51d7-e611-9401-000d3ab1ce9d;-3.23256919999994;50.6967203;True;UK;POINT (-3.23256919999994 50.6967203);81.0;Europe/London;+00:00;4200005181
3465;5183;d7888b96-ca7a-e811-9ccc-0003ff599983;4.70383909999998;50.5566916;True;BE;POINT (4.70383909999998 50.5566916);170.0;Europe/Brussels;+01:00;4200005183
3466;5184;d7acd53a-0eaa-e911-b083-0003ff598cc1;4.7242;50.8834;True;BE;POINT (4.7242 50.8834);29.0;Europe/Brussels;+01:00;4200005184
3467;5185;d7cf598c-5b42-e911-867d-0003ff5960dd;13.2976;42.3746;True;IT;POINT (13.2976 42.3746);683.0;Europe/Rome;+01:00;4200005185
3468;5187;d816d94e-636b-e811-9ccb-0003ff597c74;1.43873840332026;41.4226572794382;True;ES;POINT (1.43873840332026 41.4226572794382);896.0;Europe/Madrid;+01:00;4200005187
3469;5190;d852d925-c0c2-e911-b083-0003ff598cc1;5.7202;51.6008;True;NL;POINT (5.7202 51.6008);20.0;Europe/Amsterdam;+01:00;4200005190
3470;5192;d8735632-b746-eb11-8fed-0003ff595f97;6.5505;46.3841;True;FR;POINT (6.5505 46.3841);538.0;Europe/Paris;+01:00;4200005192
3471;5195;d8adc95c-1be5-ea11-bf21-0003ff595f95;10.2191;45.9003;True;IT;POINT (10.2191 45.9003);275.0;Europe/Rome;+01:00;4200005195
3472;5198;d8d0d1c3-8e25-ea11-8454-0003ff599bc1;16.1566;58.5702;True;SE;POINT (16.1566 58.5702);46.0;Europe/Stockholm;+01:00;4200005198
3473;5200;d90762de-4458-e911-b048-0003ff596eab;-1.8344;53.6185;True;UK;POINT (-1.8344 53.6185);174.0;Europe/London;+00:00;4200005200
3474;5201;d9247cb3-57a5-e911-b083-0003ff598cc1;4.1495;51.8408;True;NL;POINT (4.1495 51.8408);-1.0;Europe/Amsterdam;+01:00;4200005201
3475;5203;d94ca316-dc93-e811-b96f-0003ff5993a0;16.4340942;43.5101001;True;HR;POINT (16.4340942 43.5101001);20.0;Europe/Zagreb;+01:00;4200005203
3476;5204;d962b2ce-cbca-ea11-bf21-0003ff59b17b;-4.3109;50.5051;True;UK;POINT (-4.3109 50.5051);153.0;Europe/London;+00:00;4200005204
3477;5205;d967d301-58d5-e711-9401-0003ff597a72;3.76831859999993;51.2327221;True;NL;POINT (3.76831859999993 51.2327221);2.0;Europe/Brussels;+01:00;4200005205
3478;5206;d96b614e-0108-eb11-b5d9-0003ff599499;4.7917;52.7825;True;NL;POINT (4.7917 52.7825);-1.0;Europe/Amsterdam;+01:00;4200005206
3479;5207;d9789fb8-8a3f-ea11-b698-0003ff59771b;-2.7956;51.8285;True;UK;POINT (-2.7956 51.8285);77.0;Europe/London;+00:00;4200005207
3480;5208;d9805bae-81f7-ea11-b5d9-0003ff59944a;27.3333;44.2;True;RO;POINT (27.3333 44.2);7.0;Europe/Bucharest;+02:00;4200005208
3481;5209;d9afc70e-65b7-e611-9408-0003ff59aed1;-4.05752039999993;55.5256139;True;UK;POINT (-4.05752039999993 55.5256139);293.0;Europe/London;+00:00;4200005209
3482;5211;d9d0a114-6994-ea11-8b71-0003ff59b194;4.3034;50.7623;True;BE;POINT (4.3034 50.7623);97.0;Europe/Brussels;+01:00;4200005211
3483;5212;d9db19e4-3750-ea11-b698-0003ff59771b;15.7595;50.0207;True;CZ;POINT (15.7595 50.0207);218.0;Europe/Prague;+01:00;4200005212
3484;5213;da0fec29-c69b-e911-80e7-0003ff59883f;4.7617;52.2363;True;NL;POINT (4.7617 52.2363);-5.0;Europe/Amsterdam;+01:00;4200005213
3485;5214;da167ced-37ee-e711-bd60-0003ff599d64;-3.5758535760574;50.5017586322109;True;UK;POINT (-3.5758535760574 50.5017586322109);76.0;Europe/London;+00:00;4200005214
3486;5215;da4bb4f2-72de-ea11-bf21-0003ff59b17b;-1.148;51.237;True;UK;POINT (-1.148 51.237);148.0;Europe/London;+00:00;4200005215
3487;5216;da58ebe6-4214-ea11-b265-0003ff599673;-7.5431;38.6515;True;PT;POINT (-7.5431 38.6515);282.0;Europe/Lisbon;+00:00;4200005216
3488;5217;da599103-957c-e911-80e7-0003ff59889d;-7.3074;53.0454;True;IE;POINT (-7.3074 53.0454);136.0;Europe/Dublin;+00:00;4200005217
3489;5218;da65a7d1-03a8-ea11-8b71-0003ff59a5f8;-2.1513;50.8685;True;UK;POINT (-2.1513 50.8685);69.0;Europe/London;+00:00;4200005218
3490;5220;da921e96-902a-ea11-8454-0003ff599bc1;11.6963;54.0551;True;DE;POINT (11.6963 54.0551);19.0;Europe/Berlin;+01:00;4200005220
3491;5221;da98eb42-883c-eb11-8fed-0003ff597f34;6.2639;50.4254;True;BE;POINT (6.2639 50.4254);582.0;Europe/Brussels;+01:00;4200005221
3492;5222;daa42584-3034-eb11-8441-0003ff597f33;-0.9869;51.9398;True;UK;POINT (-0.9869 51.9398);77.0;Europe/London;+00:00;4200005222
3493;5223;daa81c44-4aea-ea11-b5d9-0003ff599499;8.3962;50.519;True;DE;POINT (8.3962 50.519);189.0;Europe/Berlin;+01:00;4200005223
3494;5227;daeaa13a-8a51-ea11-b699-0003ff59987e;5.6296;52.0423;True;NL;POINT (5.6296 52.0423);13.0;Europe/Amsterdam;+01:00;4200005227
3495;5228;db0c2378-2a97-e911-80e7-0003ff59883f;4.728;50.8903;True;BE;POINT (4.728 50.8903);33.0;Europe/Brussels;+01:00;4200005228
3496;5229;db349fe9-a04a-eb11-8fed-0003ff595f97;14.6726;40.7407;True;IT;POINT (14.6726 40.7407);96.0;Europe/Rome;+01:00;4200005229
3497;5230;db3a100a-133a-ea11-8454-0003ff59ab13;-2.5101;52.2415;True;UK;POINT (-2.5101 52.2415);152.0;Europe/London;+00:00;4200005230
3498;5231;db5a1d6f-2eaa-e911-b083-0003ff59a71f;18.019;60.0162;True;SE;POINT (18.019 60.0162);24.0;Europe/Stockholm;+01:00;4200005231
3499;5233;db805504-4a56-ea11-b699-0003ff59987e;6.4917;50.8621;True;DE;POINT (6.4917 50.8621);125.0;Europe/Berlin;+01:00;4200005233
3500;5234;db817515-34d5-e911-b3ba-0003ff59b0d7;4.381726;51.222422;True;BE;POINT (4.381726 51.222422);1.0;Europe/Brussels;+01:00;4200005234
3501;5235;db8796b1-a18f-e911-80e7-0003ff59883f;-0.1631;51.1224;True;UK;POINT (-0.1631 51.1224);74.0;Europe/London;+00:00;4200005235
3502;5236;db8deae3-ff41-eb11-8fed-0003ff595f97;4.5575;52.0961;True;NL;POINT (4.5575 52.0961);-5.0;Europe/Amsterdam;+01:00;4200005236
3503;5238;dbaf3510-3584-e811-8c6e-0003ff59b2de;-0.394135715961511;51.6594275631343;True;UK;POINT (-0.394135715961511 51.6594275631343);70.0;Europe/London;+00:00;4200005238
3504;5239;dbcc38d5-d7d8-ea11-bf21-0003ff59a78c;17.9447;62.6274;True;SE;POINT (17.9447 62.6274);;Europe/Stockholm;+01:00;4200005239
3505;5240;dbf7cdb1-a59c-e811-b96f-0003ff5993a0;-4.57416278839105;53.3329728916293;True;UK;POINT (-4.57416278839105 53.3329728916293);4.0;Europe/London;+00:00;4200005240
3506;5241;dc0423dc-5ac6-e911-b083-0003ff59a71f;4.7102;50.8629;True;BE;POINT (4.7102 50.8629);38.0;Europe/Brussels;+01:00;4200005241
3507;5242;dc13b455-9e7c-e911-80e7-0003ff59889d;-8.2005;52.0108;True;IE;POINT (-8.2005 52.0108);149.0;Europe/Dublin;+00:00;4200005242
3508;5243;dc14bf28-9b98-e611-9403-0003ff59a132;6.67918971900428;52.6116180568378;True;NL;POINT (6.67918971900428 52.6116180568378);10.0;Europe/Amsterdam;+01:00;4200005243
3509;5244;dc182f13-db39-eb11-8fed-0003ff597f34;0.21;51.4372;True;UK;POINT (0.21 51.4372);17.0;Europe/London;+00:00;4200005244
3510;5245;dc19b2b9-cf22-eb11-8441-0003ff59786b;1.87;41.5334;True;ES;POINT (1.87 41.5334);169.0;Europe/Madrid;+01:00;4200005245
3511;5246;dc1a71ef-14aa-e911-b083-0003ff59a71f;4.7126;50.8842;True;BE;POINT (4.7126 50.8842);24.0;Europe/Brussels;+01:00;4200005246
3512;5247;dc1b13f3-d12f-ea11-8454-0003ff599bc1;9.4245;45.8991;True;IT;POINT (9.4245 45.8991);666.0;Europe/Rome;+01:00;4200005247
3513;5248;dc26be3a-7ebb-e911-b083-0003ff59a71f;-3.8053;50.8622;True;UK;POINT (-3.8053 50.8622);87.0;Europe/London;+00:00;4200005248
3514;5249;dc2dcc40-3e0f-e911-9462-0003ff598847;-2.58654922485357;52.4377324382762;True;UK;POINT (-2.58654922485357 52.4377324382762);297.0;Europe/London;+00:00;4200005249
3515;5250;dc3fecba-8794-ea11-8b71-0003ff59a3d6;-3.9933;40.4465;True;ES;POINT (-3.9933 40.4465);625.0;Europe/Madrid;+01:00;4200005250
3516;5251;dc420aac-ab33-ea11-8454-0003ff59ab13;-4.0708;52.4003;True;UK;POINT (-4.0708 52.4003);26.0;Europe/London;+00:00;4200005251
3517;5252;dc47f059-d245-eb11-8fed-0003ff597f34;6.7756;51.2249;True;DE;POINT (6.7756 51.2249);41.0;Europe/Berlin;+01:00;4200005252
3518;5253;dc4bba3a-5546-ea11-b699-0003ff59987e;-2.8514;53.3859;True;UK;POINT (-2.8514 53.3859);10.0;Europe/London;+00:00;4200005253
3519;5255;dc5c08af-3486-ea11-99e5-0003ff59b198;-1.2937;51.7429;True;UK;POINT (-1.2937 51.7429);76.0;Europe/London;+00:00;4200005255
3520;5257;dc612ee0-e78a-e611-9401-0003ff59aed0;-0.4419;52.0782;True;UK;POINT (-0.4419 52.0782);73.0;Europe/London;+00:00;4200005257
3521;5258;dc78ecda-4ef4-e711-90cd-0003ff5993a0;-2.38451;53.7398;True;UK;POINT (-2.38451 53.7398);214.0;Europe/London;+00:00;4200005258
3522;5260;dc99faaf-f07f-ea11-99e5-0003ff596d81;6.3187;52.6996;True;NL;POINT (6.3187 52.6996);4.0;Europe/Amsterdam;+01:00;4200005260
3523;5262;dcbdc04a-a61d-ea11-8455-0003ff596d7f;20.230502;67.863548;True;SE;POINT (20.230502 67.863548);576.0;Europe/Stockholm;+01:00;4200005262
3524;5263;dcc0d33e-6827-eb11-8441-0003ff59786b;9.7519;52.6879;True;DE;POINT (9.7519 52.6879);30.0;Europe/Berlin;+01:00;4200005263
3525;5264;dcd14a42-c431-e911-867c-0003ff59862c;-0.4861;51.3709;True;UK;POINT (-0.4861 51.3709);27.0;Europe/London;+00:00;4200005264
3526;5265;dcda3667-eb94-e911-80e7-0003ff59889d;0.84;51.9733;True;UK;POINT (0.84 51.9733);30.0;Europe/London;+00:00;4200005265
3527;5266;dcdc800d-ca4f-e911-b048-0003ff59ad54;-5.0575;50.4027;True;UK;POINT (-5.0575 50.4027);26.0;Europe/London;+00:00;4200005266
3528;5267;dd03a66d-907e-e611-9401-0003ff59a8fb;4.56407101631169;52.259140064968;True;NL;POINT (4.56407101631169 52.259140064968);-4.0;Europe/Amsterdam;+01:00;4200005267
3529;5268;dd03bfec-5ebb-e811-a8eb-0003ff5999e3;2.6606923;51.0651621;True;BE;POINT (2.6606923 51.0651621);1.0;Europe/Brussels;+01:00;4200005268
3530;5269;dd192104-8e7f-e811-9ccc-0003ff5989fe;5.7172395656761;52.2299479305942;True;NL;POINT (5.7172395656761 52.2299479305942);40.0;Europe/Amsterdam;+01:00;4200005269
3531;5271;dd31f0cd-8947-eb11-8fed-0003ff595f97;-0.9663;52.2529;True;UK;POINT (-0.9663 52.2529);78.0;Europe/London;+00:00;4200005271
3532;5272;dd34c5fd-7cf9-e711-90cd-0003ff5991b2;4.51204887486892;51.9494111953632;True;NL;POINT (4.51204887486892 51.9494111953632);-5.0;Europe/Amsterdam;+01:00;4200005272
3533;5273;dd50ed44-8b30-e911-867c-0003ff59b2e5;6.3468793;53.1250537;True;NL;POINT (6.3468793 53.1250537);4.0;Europe/Amsterdam;+01:00;4200005273
3534;5274;dd614c2e-7ba1-e911-b083-0003ff59a71f;4.5163;51.0271;True;BE;POINT (4.5163 51.0271);3.0;Europe/Brussels;+01:00;4200005274
3535;5275;dd816f9e-449e-e911-80e7-0003ff59889d;-0.5499;51.2479;True;UK;POINT (-0.5499 51.2479);77.0;Europe/London;+00:00;4200005275
3536;5276;dd9a1f16-4a78-e611-9401-0003ff597863;-3.00756863558195;43.3090356862495;True;ES;POINT (-3.00756863558195 43.3090356862495);5.0;Europe/Madrid;+01:00;4200005276
3537;5278;ddbaa1c0-9b67-e611-9402-000d3ab1c008;-2.74615907669067;52.5639564204775;True;UK;POINT (-2.74615907669067 52.5639564204775);222.0;Europe/London;+00:00;4200005278
3538;5281;ddf0abdc-f748-ea11-b699-0003ff59987e;-2.0969;52.5878;True;UK;POINT (-2.0969 52.5878);150.0;Europe/London;+00:00;4200005281
3539;5282;ddfe5930-1b2f-eb11-8441-0003ff597f33;6.1906;51.3874;True;NL;POINT (6.1906 51.3874);21.0;Europe/Amsterdam;+01:00;4200005282
3540;5284;de06e4b9-dde3-e711-9405-0003ff59b2bd;-3.4752;50.7274;True;UK;POINT (-3.4752 50.7274);36.0;Europe/London;+00:00;4200005284
3541;5286;de1efdd2-3ffb-ea11-b5d9-0003ff599499;6.2633;50.4254;True;BE;POINT (6.2633 50.4254);582.0;Europe/Brussels;+01:00;4200005286
3542;5287;de1fdbae-f156-e811-bd6d-0003ff59b2de;5.90382195;52.55593872;True;NL;POINT (5.90382195 52.55593872);1.0;Europe/Amsterdam;+01:00;4200005287
3543;5291;de6a44f1-cfba-ea11-bf21-0003ff59a56f;4.6893;50.8775;True;BE;POINT (4.6893 50.8775);24.0;Europe/Brussels;+01:00;4200005291
3544;5292;de795a5b-cf05-e711-9402-0003ff59a32c;4.9935;50.1984;True;BE;POINT (4.9935 50.1984);163.0;Europe/Brussels;+01:00;4200005292
3545;5293;de79c6e4-0ab6-ea11-bf21-0003ff59a56f;12.6488;56.9556;True;SE;POINT (12.6488 56.9556);38.0;Europe/Stockholm;+01:00;4200005293
3546;5294;de7e3566-182f-ea11-8454-0003ff59ab13;5.6731;51.8518;True;NL;POINT (5.6731 51.8518);8.0;Europe/Amsterdam;+01:00;4200005294
3547;5296;de9c59de-d9d7-e611-9401-0003ff5987fb;4.32415742327885;52.0916253;True;NL;POINT (4.32415742327885 52.0916253);1.0;Europe/Amsterdam;+01:00;4200005296
3548;5299;def889fd-67ca-ea11-bf22-0003ff59a5e1;4.676;50.8642;True;BE;POINT (4.676 50.8642);34.0;Europe/Brussels;+01:00;4200005299
3549;5300;df09d40c-c171-e911-80e7-0003ff597316;8.6251;50.1551;True;DE;POINT (8.6251 50.1551);111.0;Europe/Berlin;+01:00;4200005300
3550;5301;df166968-8b59-ea11-b698-0003ff59a029;14.9151;50.109;True;CZ;POINT (14.9151 50.109);203.0;Europe/Prague;+01:00;4200005301
3551;5304;df2fd85d-4bb9-e911-b083-0003ff59a71f;11.8219;48.0892;True;DE;POINT (11.8219 48.0892);561.0;Europe/Berlin;+01:00;4200005304
3552;5305;df552bf9-1958-e811-bd6d-0003ff5991d1;-0.4573;52.1519;True;UK;POINT (-0.4573 52.1519);60.0;Europe/London;+00:00;4200005305
3553;5306;df75ed47-610f-e911-9462-0003ff5972a6;-3.5108;50.4636;True;UK;POINT (-3.5108 50.4636);43.0;Europe/London;+00:00;4200005306
3554;5307;df85f8fc-3a18-eb11-8441-0003ff59786b;6.3665;52.151;True;NL;POINT (6.3665 52.151);14.0;Europe/Amsterdam;+01:00;4200005307
3555;5308;df9ad4b8-aed4-ea11-bf21-0003ff59a78c;4.9233;51.7572;True;NL;POINT (4.9233 51.7572);1.0;Europe/Amsterdam;+01:00;4200005308
3556;5309;dfa94d6c-6571-e811-9ccb-0003ff59b2da;5.851562;53.177943;True;NL;POINT (5.851562 53.177943);1.0;Europe/Amsterdam;+01:00;4200005309
3557;5310;dfac7b2f-790c-eb11-b5d9-0003ff5982ee;10.1757;57.0608;True;DK;POINT (10.1757 57.0608);10.0;Europe/Copenhagen;+01:00;4200005310
3558;5311;dfbc1421-8b87-e811-8c6e-0003ff59b2de;5.06838026425385;52.0894259804074;True;NL;POINT (5.06838026425385 52.0894259804074);1.0;Europe/Amsterdam;+01:00;4200005311
3559;5312;dfca94cc-dd4d-e611-9401-0003ff5987fd;-0.5469;52.344;True;UK;POINT (-0.5469 52.344);69.0;Europe/London;+00:00;4200005312
3560;5313;dfda9834-f48b-ea11-99e5-0003ff59b198;18.6726;57.5046;True;SE;POINT (18.6726 57.5046);27.0;Europe/Stockholm;+01:00;4200005313
3561;5314;dff1776c-ca51-e711-9400-0003ff596cbf;-4.24507;54.84533;True;UK;POINT (-4.24507 54.84533);;Europe/London;+00:00;4200005314
3562;5315;dff1df52-2a48-ea11-b698-0003ff59771b;5.6163;52.0844;True;NL;POINT (5.6163 52.0844);15.0;Europe/Amsterdam;+01:00;4200005315
3563;5316;dfff0035-e051-e611-9401-000d3ab1cd34;-2.39939470000002;57.2925714909711;True;UK;POINT (-2.39939470000002 57.2925714909711);65.0;Europe/London;+00:00;4200005316
3564;5317;e0013a08-f69c-e611-9404-000d3ab1ce9d;-3.23625755438798;50.6872827470292;True;UK;POINT (-3.23625755438798 50.6872827470292);32.0;Europe/London;+00:00;4200005317
3565;5318;e0019bf7-f3a6-ea11-8b71-0003ff59b0d7;-1.031;51.4422;True;UK;POINT (-1.031 51.4422);73.0;Europe/London;+00:00;4200005318
3566;5319;e003d690-3f49-eb11-8fed-0003ff5982ed;9.3281;55.9139;True;DK;POINT (9.3281 55.9139);88.0;Europe/Copenhagen;+01:00;4200005319
3567;5320;e00af405-d894-e811-b96f-0003ff597c74;5.564;51.965;True;NL;POINT (5.564 51.965);37.0;Europe/Amsterdam;+01:00;4200005320
3568;5321;e00f6a0a-b4a7-e811-b96f-0003ff5993a0;4.7171;51.8067;True;NL;POINT (4.7171 51.8067);1.0;Europe/Amsterdam;+01:00;4200005321
3569;5322;e0130216-a458-e911-b048-0003ff596eab;4.1386;50.8308;True;BE;POINT (4.1386 50.8308);72.0;Europe/Brussels;+01:00;4200005322
3570;5324;e01f04e2-e471-ea11-99e5-0003ff59b198;4.8638;50.7226;True;BE;POINT (4.8638 50.7226);80.0;Europe/Brussels;+01:00;4200005324
3571;5325;e023111d-eab4-ea11-bf21-0003ff5982ee;5.9593;51.2394;True;NL;POINT (5.9593 51.2394);22.0;Europe/Amsterdam;+01:00;4200005325
3572;5326;e0314409-a407-e911-9462-0003ff5972a6;6.3222953653335;51.974805865584;True;NL;POINT (6.3222953653335 51.974805865584);15.0;Europe/Amsterdam;+01:00;4200005326
3573;5328;e04cc181-6d50-e711-9400-0003ff597c44;6.8658;53.1945;True;NL;POINT (6.8658 53.1945);1.0;Europe/Amsterdam;+01:00;4200005328
3574;5329;e04f2530-47ef-e811-a140-0003ff5993a0;-3.41292172908788;50.6180008844297;True;UK;POINT (-3.41292172908788 50.6180008844297);7.0;Europe/London;+00:00;4200005329
3575;5330;e051fa05-e11a-ea11-b265-0003ff5990ac;8.3979;49.9115;True;DE;POINT (8.3979 49.9115);84.0;Europe/Berlin;+01:00;4200005330
3576;5331;e061b43e-5ac6-e911-b083-0003ff59a71f;4.6893;50.8863;True;BE;POINT (4.6893 50.8863);39.0;Europe/Brussels;+01:00;4200005331
3577;5333;e09d5a56-cc9c-e811-b96f-0003ff5993a0;24.512363;60.240442;True;FI;POINT (24.512363 60.240442);79.0;Europe/Helsinki;+02:00;4200005333
3578;5334;e0ce6aa1-b5c1-e911-b083-0003ff59a71f;5.3864;51.402;True;NL;POINT (5.3864 51.402);21.0;Europe/Amsterdam;+01:00;4200005334
3579;5335;e0d6eec7-274b-ea11-b698-0003ff59771b;4.4471;51.1685;True;BE;POINT (4.4471 51.1685);13.0;Europe/Brussels;+01:00;4200005335
3580;5337;e0fdedc3-409f-e911-80e7-0003ff59889d;13.1935;55.7485;True;SE;POINT (13.1935 55.7485);45.0;Europe/Stockholm;+01:00;4200005337
3581;5339;e113790f-2216-ea11-b265-0003ff5990ac;-7.1571;52.1724;True;IE;POINT (-7.1571 52.1724);29.0;Europe/Dublin;+00:00;4200005339
3582;5341;e119a69e-5b96-e911-80e7-0003ff59889d;-0.4581;51.7707;True;UK;POINT (-0.4581 51.7707);118.0;Europe/London;+00:00;4200005341
3583;5342;e12a4b13-783e-e911-867d-0003ff597ce7;6.9663;52.2094;True;NL;POINT (6.9663 52.2094);40.0;Europe/Amsterdam;+01:00;4200005342
3584;5343;e1308357-ac7f-ea11-99e5-0003ff59b198;16.793;51.116;True;PL;POINT (16.793 51.116);115.0;Europe/Warsaw;+01:00;4200005343
